t_mid_s,Time_mid,Session,Band,Region,Entropy,n_ch
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,BetaL,Frontal,0.9902357892661989,11
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,BetaL,Temporal,0.9315273787745365,4
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,BetaL,Central,0.9817290120837798,3
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,BetaL,Parietal,0.9818069388586089,9
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,BetaL,Occipital,0.960221487211483,5
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,BetaH,Frontal,0.9911498286763137,11
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,BetaH,Temporal,0.9215411574756829,4
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,BetaH,Central,0.972985854262915,3
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,BetaH,Parietal,0.9633181574160078,9
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,BetaH,Occipital,0.936230023452484,5
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,Gamma,Frontal,0.9900101003405817,11
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,Gamma,Temporal,0.9693469807719464,4
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,Gamma,Central,0.9652507623940483,3
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,Gamma,Parietal,0.9886988753750005,9
50.0,2025-10-31 17:28:21.372580051,PLANT_KINGDOM_INDOOR,Gamma,Occipital,0.9777662458569164,5
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Theta,Frontal,0.9898312229724728,11
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Theta,Temporal,0.9647820069651899,4
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Theta,Central,0.9955095153126529,3
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Theta,Parietal,0.9746250894497251,9
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Theta,Occipital,0.963267974957478,5
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Alpha,Frontal,0.9896441527182718,11
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Alpha,Temporal,0.9085833559931776,4
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Alpha,Central,0.9878252570918845,3
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Alpha,Parietal,0.9501141992634771,9
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Alpha,Occipital,0.9218982223211174,5
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,BetaL,Frontal,0.9874118641413302,11
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,BetaL,Temporal,0.9048540829806746,4
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,BetaL,Central,0.9883245793217234,3
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,BetaL,Parietal,0.9800502167249322,9
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,BetaL,Occipital,0.9582636445337219,5
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,BetaH,Frontal,0.9910014932839577,11
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,BetaH,Temporal,0.9194041488101561,4
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,BetaH,Central,0.9739698823891486,3
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,BetaH,Parietal,0.9691267872715067,9
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,BetaH,Occipital,0.9394989327758334,5
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Gamma,Frontal,0.9890306746072584,11
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Gamma,Temporal,0.966456213460425,4
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Gamma,Central,0.9723785122363586,3
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Gamma,Parietal,0.9896678110091065,9
55.0,2025-10-31 17:28:26.372279882,PLANT_KINGDOM_INDOOR,Gamma,Occipital,0.9786859997652573,5
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Theta,Frontal,0.9917454457479928,11
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Theta,Temporal,0.9375340632646983,4
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Theta,Central,0.9927966448606522,3
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Theta,Parietal,0.9780979303599879,9
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Theta,Occipital,0.9699652780343838,5
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Alpha,Frontal,0.9899821290263635,11
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Alpha,Temporal,0.9114417738979194,4
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Alpha,Central,0.9883035674710542,3
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Alpha,Parietal,0.9480120247391022,9
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Alpha,Occipital,0.9177103691728185,5
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,BetaL,Frontal,0.9845784109182162,11
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,BetaL,Temporal,0.873564405304853,4
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,BetaL,Central,0.9801596621390575,3
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,BetaL,Parietal,0.9692403809258419,9
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,BetaL,Occipital,0.9558730325001897,5
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,BetaH,Frontal,0.9895468266484548,11
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,BetaH,Temporal,0.8668857083518096,4
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,BetaH,Central,0.9584362242552577,3
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,BetaH,Parietal,0.967868995008181,9
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,BetaH,Occipital,0.9421570019376359,5
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Gamma,Frontal,0.9880728213597739,11
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Gamma,Temporal,0.9665795680994635,4
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Gamma,Central,0.9844325088032254,3
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Gamma,Parietal,0.9871048133514931,9
60.0,2025-10-31 17:28:31.371870041,PLANT_KINGDOM_INDOOR,Gamma,Occipital,0.9803050300370982,5
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Theta,Frontal,0.9897763478959487,11
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Theta,Temporal,0.936078409426365,4
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Theta,Central,0.9836048729488359,3
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Theta,Parietal,0.9632309513509034,9
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Theta,Occipital,0.9611763273036803,5
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Alpha,Frontal,0.9894033203042092,11
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Alpha,Temporal,0.9083888276030192,4
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Alpha,Central,0.9904081313156202,3
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Alpha,Parietal,0.9420638708040217,9
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Alpha,Occipital,0.9167009627045228,5
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,BetaL,Frontal,0.9885739011976106,11
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,BetaL,Temporal,0.8875926403863845,4
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,BetaL,Central,0.9739409987142529,3
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,BetaL,Parietal,0.9647808476714013,9
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,BetaL,Occipital,0.9555403290368706,5
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,BetaH,Frontal,0.9882599943938974,11
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,BetaH,Temporal,0.8453615376104227,4
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,BetaH,Central,0.9715758342727493,3
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,BetaH,Parietal,0.9634362264604502,9
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,BetaH,Occipital,0.9356341078503314,5
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Gamma,Frontal,0.9881436470034849,11
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Gamma,Temporal,0.9685159627764706,4
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Gamma,Central,0.974273182529377,3
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Gamma,Parietal,0.9817755181070237,9
65.0,2025-10-31 17:28:36.371570110,PLANT_KINGDOM_INDOOR,Gamma,Occipital,0.9822806810131745,5
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Theta,Frontal,0.9907256461912963,11
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Theta,Temporal,0.913334772514379,4
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Theta,Central,0.9744152589533089,3
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Theta,Parietal,0.9636350958516973,9
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Theta,Occipital,0.9652717706465397,5
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Alpha,Frontal,0.9888518054451572,11
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Alpha,Temporal,0.9013117156612024,4
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Alpha,Central,0.9849370022413764,3
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Alpha,Parietal,0.9397747188301377,9
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Alpha,Occipital,0.9224583739250669,5
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,BetaL,Frontal,0.9914046358554383,11
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,BetaL,Temporal,0.9050855977513005,4
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,BetaL,Central,0.9751992802900776,3
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,BetaL,Parietal,0.9651624829776722,9
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,BetaL,Occipital,0.959291099783426,5
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,BetaH,Frontal,0.9869812047533018,11
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,BetaH,Temporal,0.8622657523868827,4
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,BetaH,Central,0.9827711568062522,3
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,BetaH,Parietal,0.9724739861151862,9
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,BetaH,Occipital,0.9364545644627825,5
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Gamma,Frontal,0.9871717338199272,11
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Gamma,Temporal,0.9632164133271314,4
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Gamma,Central,0.9522380875879465,3
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Gamma,Parietal,0.9846351528004742,9
70.0,2025-10-31 17:28:41.371360064,PLANT_KINGDOM_INDOOR,Gamma,Occipital,0.9818984989559876,5
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Theta,Frontal,0.9893827338477088,11
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Theta,Temporal,0.927699504934491,4
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Theta,Central,0.9758482516112449,3
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Theta,Parietal,0.9749175740103736,9
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Theta,Occipital,0.9760715339942737,5
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Alpha,Frontal,0.9870111310948899,11
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Alpha,Temporal,0.8976570796768886,4
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Alpha,Central,0.9799108094017317,3
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Alpha,Parietal,0.952806751171544,9
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Alpha,Occipital,0.928428131720407,5
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,BetaL,Frontal,0.9900351268676933,11
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,BetaL,Temporal,0.8572086623038241,4
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,BetaL,Central,0.9699213545064292,3
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,BetaL,Parietal,0.9722281698741964,9
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,BetaL,Occipital,0.9706619802135533,5
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,BetaH,Frontal,0.9873251985240533,11
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,BetaH,Temporal,0.8675744094941584,4
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,BetaH,Central,0.9682176770678557,3
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,BetaH,Parietal,0.9661229686139037,9
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,BetaH,Occipital,0.9479391929186424,5
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Gamma,Frontal,0.9869391750842466,11
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Gamma,Temporal,0.970344061536741,4
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Gamma,Central,0.963513852743608,3
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Gamma,Parietal,0.9854413611681087,9
75.0,2025-10-31 17:28:46.370759964,PLANT_KINGDOM_INDOOR,Gamma,Occipital,0.9783950561087872,5
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Theta,Frontal,0.9909316175350764,11
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Theta,Temporal,0.9241908395091054,4
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Theta,Central,0.980102958507464,3
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Theta,Parietal,0.980811650908601,9
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Theta,Occipital,0.9832548331477934,5
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Alpha,Frontal,0.9865778373538926,11
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Alpha,Temporal,0.9077978398093779,4
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Alpha,Central,0.9861037347108529,3
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Alpha,Parietal,0.9533803048850861,9
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Alpha,Occipital,0.9372194769622969,5
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,BetaL,Frontal,0.9888634398943029,11
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,BetaL,Temporal,0.8665149809491223,4
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,BetaL,Central,0.965183044097082,3
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,BetaL,Parietal,0.973502121922368,9
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,BetaL,Occipital,0.9692792066364677,5
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,BetaH,Frontal,0.9914340532151011,11
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,BetaH,Temporal,0.9011653370368483,4
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,BetaH,Central,0.9731565018199029,3
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,BetaH,Parietal,0.9575097007745462,9
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,BetaH,Occipital,0.9469831977808022,5
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Gamma,Frontal,0.9828479875871988,11
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Gamma,Temporal,0.979325764180381,4
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Gamma,Central,0.9731199607149462,3
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Gamma,Parietal,0.985832903272659,9
80.0,2025-10-31 17:28:51.370249987,PLANT_KINGDOM_INDOOR,Gamma,Occipital,0.973282812397813,5
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Theta,Frontal,0.9917696123891137,11
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Theta,Temporal,0.903530939130514,4
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Theta,Central,0.9956269242805458,3
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Theta,Parietal,0.9788478930165052,9
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Theta,Occipital,0.9756534472701649,5
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Alpha,Frontal,0.9884129035442086,11
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Alpha,Temporal,0.8941764825399149,4
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Alpha,Central,0.9906424659661766,3
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Alpha,Parietal,0.9534580265935436,9
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Alpha,Occipital,0.9316767758656039,5
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,BetaL,Frontal,0.9876713290474758,11
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,BetaL,Temporal,0.9078174830542026,4
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,BetaL,Central,0.9687668777537628,3
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,BetaL,Parietal,0.9728839330585536,9
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,BetaL,Occipital,0.9474908995620799,5
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,BetaH,Frontal,0.9889746582588735,11
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,BetaH,Temporal,0.8787661083024253,4
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,BetaH,Central,0.979170003981946,3
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,BetaH,Parietal,0.9616233204668295,9
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,BetaH,Occipital,0.9489887725550578,5
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Gamma,Frontal,0.9800378853894557,11
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Gamma,Temporal,0.9737116348768508,4
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Gamma,Central,0.9714960226389762,3
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Gamma,Parietal,0.9890740776372681,9
85.0,2025-10-31 17:28:56.369950056,PLANT_KINGDOM_INDOOR,Gamma,Occipital,0.9714752229772,5
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Theta,Frontal,0.9904523550274901,11
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Theta,Temporal,0.9209476799219022,4
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Theta,Central,0.9981069765369022,3
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Theta,Parietal,0.9768343707899727,9
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Theta,Occipital,0.9667654706563104,5
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Alpha,Frontal,0.9881727791905559,11
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Alpha,Temporal,0.8675710356098365,4
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Alpha,Central,0.9894087741713956,3
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Alpha,Parietal,0.9581426285114646,9
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Alpha,Occipital,0.9272288718611456,5
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,BetaL,Frontal,0.98895367935792,11
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,BetaL,Temporal,0.9106782882596627,4
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,BetaL,Central,0.9813821315223592,3
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,BetaL,Parietal,0.9757116611181148,9
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,BetaL,Occipital,0.9524218247296806,5
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,BetaH,Frontal,0.9865647570837075,11
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,BetaH,Temporal,0.8423618031038453,4
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,BetaH,Central,0.976920707895934,3
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,BetaH,Parietal,0.9631217546957263,9
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,BetaH,Occipital,0.9468876694624077,5
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Gamma,Frontal,0.9798119923084398,11
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Gamma,Temporal,0.9654512932613211,4
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Gamma,Central,0.9659116602765841,3
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Gamma,Parietal,0.9868677455263707,9
90.0,2025-10-31 17:29:01.369539976,PLANT_KINGDOM_INDOOR,Gamma,Occipital,0.970794705182094,5
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,Theta,Frontal,0.9898613522294334,11
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,Theta,Temporal,0.8913115997176602,4
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,Theta,Central,0.9896469597180484,3
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,Theta,Parietal,0.9746242285604084,9
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,Theta,Occipital,0.9670125594369604,5
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,Alpha,Frontal,0.9879559565316387,11
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,Alpha,Temporal,0.8736080239275128,4
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,Alpha,Central,0.9874154016898955,3
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,Alpha,Parietal,0.9629801885897479,9
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,Alpha,Occipital,0.9256169887062602,5
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,BetaL,Frontal,0.9916892536083644,11
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,BetaL,Temporal,0.8963629962125074,4
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,BetaL,Central,0.9790475767129382,3
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,BetaL,Parietal,0.9735128959353173,9
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,BetaL,Occipital,0.9606936564072386,5
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,BetaH,Frontal,0.9894445768550902,11
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,BetaH,Temporal,0.8484546009967214,4
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,BetaH,Central,0.9838579257018917,3
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,BetaH,Parietal,0.9699454292145465,9
95.0,2025-10-31 17:29:06.368940115,PLANT_KINGDOM_INDOOR,BetaH,Occipital,0.9435158580028489,5
