t_mid_s,Time_mid,Session,Band,Region,Entropy,n_ch
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,BetaL,Frontal,0.9879202644682151,11
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,BetaL,Temporal,0.8980149858698016,4
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,BetaL,Central,0.9325917885926063,3
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,BetaL,Parietal,0.951645016265629,9
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,BetaL,Occipital,0.967875724305763,5
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,BetaH,Frontal,0.9903151102581386,11
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,BetaH,Temporal,0.9316184562394664,4
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,BetaH,Central,0.930704566137816,3
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,BetaH,Parietal,0.959837284858826,9
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,BetaH,Occipital,0.9541342597123869,5
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Gamma,Frontal,0.9880934205521491,11
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Gamma,Temporal,0.9649373538705595,4
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Gamma,Central,0.9072726219889964,3
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Gamma,Parietal,0.950016333428518,9
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Gamma,Occipital,0.9164189797481642,5
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Theta,Frontal,0.991366298827048,11
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Theta,Temporal,0.9304902720236967,4
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Theta,Central,0.9189777445955389,3
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Theta,Parietal,0.9471904978972575,9
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Theta,Occipital,0.9587494499225819,5
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Alpha,Frontal,0.9917694226769511,11
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Alpha,Temporal,0.9199788162435844,4
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Alpha,Central,0.92622848327598,3
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Alpha,Parietal,0.9308368873653377,9
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Alpha,Occipital,0.9566584113924033,5
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,BetaL,Frontal,0.9912969717799088,11
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,BetaL,Temporal,0.9125817546669962,4
