Time,Band,v_cos
2025-10-31 17:28:01.624190092,Alpha,0.007948955132861424
2025-10-31 17:28:01.749079943,Alpha,0.0017462508186633086
2025-10-31 17:28:01.874170065,Alpha,0.0022239950048607016
2025-10-31 17:28:01.999069929,Alpha,0.0031514317613485776
2025-10-31 17:28:02.124160051,Alpha,0.0034697596522398344
2025-10-31 17:28:02.249049902,Alpha,0.00469033996307322
2025-10-31 17:28:02.374140024,Alpha,0.007795524379756502
2025-10-31 17:28:02.499039888,Alpha,0.00952249044502107
2025-10-31 17:28:02.624130011,Alpha,0.006382129467660258
2025-10-31 17:28:02.749119997,Alpha,0.0027901912389211025
2025-10-31 17:28:02.874109983,Alpha,0.0017206460472878327
2025-10-31 17:28:02.999010086,Alpha,0.001613062833060619
2025-10-31 17:28:03.124099970,Alpha,0.0015586028677435637
2025-10-31 17:28:03.248990059,Alpha,0.0016570451692928811
2025-10-31 17:28:03.374079943,Alpha,0.0020765840040077865
2025-10-31 17:28:03.498980045,Alpha,0.0025109678280138548
2025-10-31 17:28:03.624069929,Alpha,0.0025687261245670445
2025-10-31 17:28:03.748960018,Alpha,0.0023645641272019846
2025-10-31 17:28:03.874049902,Alpha,0.0024838194433619565
2025-10-31 17:28:03.998939991,Alpha,0.0027875152735810094
2025-10-31 17:28:04.124039888,Alpha,0.0024995207040793277
2025-10-31 17:28:04.248929977,Alpha,0.0025816815782374603
2025-10-31 17:28:04.374020100,Alpha,0.0030719234267845286
2025-10-31 17:28:04.498909950,Alpha,0.0029308212483445395
2025-10-31 17:28:04.624010086,Alpha,0.004091021389769689
2025-10-31 17:28:04.749000072,Alpha,0.00620898844164941
2025-10-31 17:28:04.874089956,Alpha,0.006239737944424784
2025-10-31 17:28:04.998980045,Alpha,0.004533676492470273
2025-10-31 17:28:05.124079943,Alpha,0.0030331214827860054
2025-10-31 17:28:05.248970032,Alpha,0.003847060383913581
2025-10-31 17:28:05.374059916,Alpha,0.010206107455226654
2025-10-31 17:28:05.498950005,Alpha,0.01849294751643693
2025-10-31 17:28:05.623950005,Alpha,0.015775916126993694
2025-10-31 17:28:05.748840094,Alpha,0.007541477097734672
2025-10-31 17:28:05.873830080,Alpha,0.004132934322811477
2025-10-31 17:28:05.998719931,Alpha,0.004249189380834628
2025-10-31 17:28:06.123810053,Alpha,0.005139952945065085
2025-10-31 17:28:06.248709917,Alpha,0.004975678252897575
2025-10-31 17:28:06.373800039,Alpha,0.0033865460957644977
2025-10-31 17:28:06.498689890,Alpha,0.003064893977649308
2025-10-31 17:28:06.623780012,Alpha,0.00854400454373827
2025-10-31 17:28:06.748680115,Alpha,0.015094726773366318
2025-10-31 17:28:06.873769999,Alpha,0.010617355944438467
2025-10-31 17:28:06.998759985,Alpha,0.003283738280123405
2025-10-31 17:28:07.123749971,Alpha,0.0011199361318225964
2025-10-31 17:28:07.248650074,Alpha,0.0015643387865886815
2025-10-31 17:28:07.373739958,Alpha,0.002786202617984457
2025-10-31 17:28:07.498630047,Alpha,0.004858312505566231
2025-10-31 17:28:07.623719931,Alpha,0.007304099116826723
2025-10-31 17:28:07.748519897,Alpha,0.007568218224148104
2025-10-31 17:28:07.873709917,Alpha,0.00484775536747184
2025-10-31 17:28:07.998600006,Alpha,0.003744314002117388
2025-10-31 17:28:08.123689890,Alpha,0.007713304766955531
2025-10-31 17:28:08.248589993,Alpha,0.014458079035089888
2025-10-31 17:28:08.373680115,Alpha,0.017672741375848622
2025-10-31 17:28:08.498569965,Alpha,0.013140007978236556
2025-10-31 17:28:08.623660088,Alpha,0.005463932301537189
2025-10-31 17:28:08.748549938,Alpha,0.0012493167441177677
2025-10-31 17:28:08.873650074,Alpha,0.002092763423396815
2025-10-31 17:28:08.998539925,Alpha,0.006962230989308926
2025-10-31 17:28:09.123630047,Alpha,0.011720947774677692
2025-10-31 17:28:09.248519897,Alpha,0.011015931656260136
2025-10-31 17:28:09.373620033,Alpha,0.006752141572825221
2025-10-31 17:28:09.498509884,Alpha,0.004605827366176429
2025-10-31 17:28:09.623600006,Alpha,0.006181860693746044
2025-10-31 17:28:09.748490095,Alpha,0.009057184968246479
2025-10-31 17:28:09.873589993,Alpha,0.008094526315197137
2025-10-31 17:28:09.998480082,Alpha,0.003784069126414269
2025-10-31 17:28:10.123569965,Alpha,0.002462672064581284
2025-10-31 17:28:10.248460054,Alpha,0.0050961992799543054
2025-10-31 17:28:10.373559952,Alpha,0.008131664193219312
2025-10-31 17:28:10.498450041,Alpha,0.009016105178871858
2025-10-31 17:28:10.623539925,Alpha,0.007396283161944628
2025-10-31 17:28:10.748529911,Alpha,0.004644401027637968
2025-10-31 17:28:10.873620033,Alpha,0.0023390488731700465
2025-10-31 17:28:10.998519897,Alpha,0.0012604114471663763
2025-10-31 17:28:11.123610020,Alpha,0.0015091164040895721
2025-10-31 17:28:11.248500109,Alpha,0.002475667143269078
2025-10-31 17:28:11.373589993,Alpha,0.0032764107079653604
2025-10-31 17:28:11.498490095,Alpha,0.0035531717205314894
2025-10-31 17:28:11.623379946,Alpha,0.0037576001110233292
2025-10-31 17:28:11.748270035,Alpha,0.004955928668975651
2025-10-31 17:28:11.873460054,Alpha,0.0071915891211344896
2025-10-31 17:28:11.998359919,Alpha,0.00757596263683058
2025-10-31 17:28:12.123549938,Alpha,0.004899808378373782
2025-10-31 17:28:12.248440027,Alpha,0.002743058687401545
2025-10-31 17:28:12.373430014,Alpha,0.0028619908417075735
2025-10-31 17:28:12.498330116,Alpha,0.004264999272209358
2025-10-31 17:28:12.623320103,Alpha,0.005348522527207078
2025-10-31 17:28:12.748209953,Alpha,0.004862354882597897
2025-10-31 17:28:12.873300076,Alpha,0.003169738235602404
2025-10-31 17:28:12.998199940,Alpha,0.0014999497443821674
2025-10-31 17:28:13.123290062,Alpha,0.0008767797854218884
2025-10-31 17:28:13.248179913,Alpha,0.0021541403154584637
2025-10-31 17:28:13.373169899,Alpha,0.005281632642023415
2025-10-31 17:28:13.498070002,Alpha,0.0076111093196649104
2025-10-31 17:28:13.623059988,Alpha,0.006064069362223701
2025-10-31 17:28:13.748049974,Alpha,0.0032046175089561757
2025-10-31 17:28:13.873039961,Alpha,0.004569813864816807
2025-10-31 17:28:13.997930050,Alpha,0.01008643734992365
2025-10-31 17:28:14.123029947,Alpha,0.012552387191038794
2025-10-31 17:28:14.248019934,Alpha,0.010292377114102691
2025-10-31 17:28:14.373110056,Alpha,0.00715432763968471
2025-10-31 17:28:14.497999907,Alpha,0.004679967356425951
2025-10-31 17:28:14.622999907,Alpha,0.003100600528398778
2025-10-31 17:28:14.747889996,Alpha,0.0022393582827597847
2025-10-31 17:28:14.872980118,Alpha,0.0018332792102404571
2025-10-31 17:28:14.997970104,Alpha,0.0017818383751559974
2025-10-31 17:28:15.122970104,Alpha,0.0018658725524719477
2025-10-31 17:28:15.247859955,Alpha,0.0019298613044890223
2025-10-31 17:28:15.372950077,Alpha,0.002378132942380984
2025-10-31 17:28:15.498039961,Alpha,0.002762874914787883
2025-10-31 17:28:15.623039961,Alpha,0.0024033706441396463
2025-10-31 17:28:15.748029947,Alpha,0.0019563388409630234
2025-10-31 17:28:15.873019934,Alpha,0.0019104008582465637
2025-10-31 17:28:15.997910023,Alpha,0.002414048598773366
2025-10-31 17:28:16.122999907,Alpha,0.003797105904835618
2025-10-31 17:28:16.247800112,Alpha,0.006780903368386215
2025-10-31 17:28:16.372889996,Alpha,0.012981887698279237
2025-10-31 17:28:16.497879982,Alpha,0.021806894238689423
2025-10-31 17:28:16.623070002,Alpha,0.02181404354612282
2025-10-31 17:28:16.747869968,Alpha,0.011193138945555181
2025-10-31 17:28:16.872960091,Alpha,0.003474843610569267
2025-10-31 17:28:16.997950077,Alpha,0.0010563048960587906
2025-10-31 17:28:17.123039961,Alpha,0.0015315752179985154
2025-10-31 17:28:17.247940063,Alpha,0.0038200952120591714
2025-10-31 17:28:17.373029947,Alpha,0.007602254726472912
2025-10-31 17:28:17.497819901,Alpha,0.011058602143303675
2025-10-31 17:28:17.622910023,Alpha,0.010267273976841462
2025-10-31 17:28:17.747910023,Alpha,0.00530969494911715
2025-10-31 17:28:17.872999907,Alpha,0.0028714967135348157
2025-10-31 17:28:17.997790098,Alpha,0.008744225730682786
2025-10-31 17:28:18.122980118,Alpha,0.01645439399837223
2025-10-31 17:28:18.247780085,Alpha,0.01573917856661755
2025-10-31 17:28:18.372869968,Alpha,0.011415962724756423
2025-10-31 17:28:18.497859955,Alpha,0.008897379357284962
2025-10-31 17:28:18.622849941,Alpha,0.007147526539881821
2025-10-31 17:28:18.747740030,Alpha,0.005292205372351422
2025-10-31 17:28:18.872839928,Alpha,0.004116037828758579
2025-10-31 17:28:18.997829914,Alpha,0.004587812777177791
2025-10-31 17:28:19.122920036,Alpha,0.00609471350430657
2025-10-31 17:28:19.247910023,Alpha,0.005591943871642191
2025-10-31 17:28:19.373009920,Alpha,0.002841379059369986
2025-10-31 17:28:19.497900009,Alpha,0.0018007919554232643
2025-10-31 17:28:19.622989893,Alpha,0.002935650717929672
2025-10-31 17:28:19.747879982,Alpha,0.003924887927812315
2025-10-31 17:28:19.872879982,Alpha,0.0035678463722824683
2025-10-31 17:28:19.997770071,Alpha,0.0025028263994634203
2025-10-31 17:28:20.122859955,Alpha,0.0016656707016973193
2025-10-31 17:28:20.248049974,Alpha,0.0015574670936426838
2025-10-31 17:28:20.373049974,Alpha,0.0022511790199758464
2025-10-31 17:28:20.497940063,Alpha,0.0033553477685811517
2025-10-31 17:28:20.622930050,Alpha,0.004071792634491422
2025-10-31 17:28:20.747819901,Alpha,0.0042826746911331925
2025-10-31 17:28:20.872809887,Alpha,0.005092634679061736
2025-10-31 17:28:20.997709990,Alpha,0.0057221737274263385
2025-10-31 17:28:21.122800112,Alpha,0.003882748619061016
2025-10-31 17:28:21.247590065,Alpha,0.0015023374431291092
2025-10-31 17:28:21.372580051,Alpha,0.00047549862587326075
2025-10-31 17:28:21.497479916,Alpha,0.0004244924535874439
2025-10-31 17:28:21.622570038,Alpha,0.0007937709087930678
2025-10-31 17:28:21.747560024,Alpha,0.0014704906541904705
2025-10-31 17:28:21.872550011,Alpha,0.0026446709586335215
2025-10-31 17:28:21.997450113,Alpha,0.004634011974116059
2025-10-31 17:28:22.122539997,Alpha,0.006749012126746279
2025-10-31 17:28:22.247529984,Alpha,0.00624668031603981
2025-10-31 17:28:22.372420073,Alpha,0.0034841054507591673
2025-10-31 17:28:22.497420073,Alpha,0.0018193594531694668
2025-10-31 17:28:22.622509956,Alpha,0.0013520018820947222
2025-10-31 17:28:22.747499943,Alpha,0.0013202920724056932
2025-10-31 17:28:22.872590065,Alpha,0.0014599671995434438
2025-10-31 17:28:22.997590065,Alpha,0.0017658923238593749
2025-10-31 17:28:23.122580051,Alpha,0.0025839392613909995
2025-10-31 17:28:23.247570038,Alpha,0.006764682741876138
2025-10-31 17:28:23.372560024,Alpha,0.01536840882687196
2025-10-31 17:28:23.497550011,Alpha,0.014372073048058764
2025-10-31 17:28:23.622649908,Alpha,0.0061462184265719255
2025-10-31 17:28:23.747639894,Alpha,0.0017489638826062581
2025-10-31 17:28:23.872529984,Alpha,0.0004328207958492758
2025-10-31 17:28:23.997519970,Alpha,0.0003132042115888689
2025-10-31 17:28:24.122519970,Alpha,0.0009081547799697498
2025-10-31 17:28:24.247509956,Alpha,0.002086671726071243
2025-10-31 17:28:24.372499943,Alpha,0.0032977746392823803
2025-10-31 17:28:24.497590065,Alpha,0.0037538906907211844
2025-10-31 17:28:24.622590065,Alpha,0.0033809748698993003
2025-10-31 17:28:24.747580051,Alpha,0.0032827986970213052
2025-10-31 17:28:24.872570038,Alpha,0.005095314967504261
2025-10-31 17:28:24.997560024,Alpha,0.010729854466384636
2025-10-31 17:28:25.122459888,Alpha,0.01708015033659116
2025-10-31 17:28:25.247349977,Alpha,0.014419457713754635
2025-10-31 17:28:25.372339964,Alpha,0.006427503735306872
2025-10-31 17:28:25.497230053,Alpha,0.0014068619370583013
2025-10-31 17:28:25.622230053,Alpha,0.0008910553842359503
2025-10-31 17:28:25.747220039,Alpha,0.005499026797469497
2025-10-31 17:28:25.872210026,Alpha,0.013187228857101885
2025-10-31 17:28:25.997200012,Alpha,0.014854737417211883
2025-10-31 17:28:26.122189999,Alpha,0.008178326519807433
2025-10-31 17:28:26.247289896,Alpha,0.0029418577798666634
2025-10-31 17:28:26.372279882,Alpha,0.001621299407292054
2025-10-31 17:28:26.497270107,Alpha,0.0015344490260051913
2025-10-31 17:28:26.622260094,Alpha,0.0015030396438555638
2025-10-31 17:28:26.747159958,Alpha,0.0014401628365986463
2025-10-31 17:28:26.872149944,Alpha,0.0013162651024009042
2025-10-31 17:28:26.997240067,Alpha,0.0010866634700574807
2025-10-31 17:28:27.122230053,Alpha,0.0007020286215178029
2025-10-31 17:28:27.247230053,Alpha,0.0006096142449130149
2025-10-31 17:28:27.372220039,Alpha,0.0013880200415175015
2025-10-31 17:28:27.497309923,Alpha,0.002151045223584558
2025-10-31 17:28:27.622400045,Alpha,0.002000803519961236
2025-10-31 17:28:27.747299910,Alpha,0.001573505120786911
2025-10-31 17:28:27.872289896,Alpha,0.0022133423304599997
2025-10-31 17:28:27.997279882,Alpha,0.004323117650491759
2025-10-31 17:28:28.122370005,Alpha,0.006007200827093273
2025-10-31 17:28:28.247159958,Alpha,0.00508111160960778
2025-10-31 17:28:28.372260094,Alpha,0.0029922710635271743
2025-10-31 17:28:28.497250080,Alpha,0.0020656941008583285
2025-10-31 17:28:28.622240067,Alpha,0.002361838346450318
2025-10-31 17:28:28.747329950,Alpha,0.0027824499398000357
2025-10-31 17:28:28.872329950,Alpha,0.002477841880946352
2025-10-31 17:28:28.997319937,Alpha,0.001847023289095362
2025-10-31 17:28:29.122309923,Alpha,0.0018129459607524323
2025-10-31 17:28:29.247299910,Alpha,0.0020667213795122485
2025-10-31 17:28:29.372299910,Alpha,0.0015553475531463468
2025-10-31 17:28:29.497289896,Alpha,0.0007592502831680337
2025-10-31 17:28:29.622279882,Alpha,0.0010728464391098758
2025-10-31 17:28:29.747270107,Alpha,0.0029618713015968634
2025-10-31 17:28:29.872169971,Alpha,0.006015207833745317
2025-10-31 17:28:29.997159958,Alpha,0.008993256020246032
2025-10-31 17:28:30.122050047,Alpha,0.010417845587066377
2025-10-31 17:28:30.247040033,Alpha,0.009795161412245346
2025-10-31 17:28:30.372139931,Alpha,0.00764511091370601
2025-10-31 17:28:30.497129917,Alpha,0.005105485888741268
2025-10-31 17:28:30.622020006,Alpha,0.0033604413373448105
2025-10-31 17:28:30.747009993,Alpha,0.0027134452123087627
2025-10-31 17:28:30.871799946,Alpha,0.002248806750527854
2025-10-31 17:28:30.996799946,Alpha,0.0012757580884106279
2025-10-31 17:28:31.121789932,Alpha,0.003886150842328462
2025-10-31 17:28:31.246779919,Alpha,0.010175591873188505
2025-10-31 17:28:31.371870041,Alpha,0.009326948778067057
2025-10-31 17:28:31.496870041,Alpha,0.003929452832372449
2025-10-31 17:28:31.621860027,Alpha,0.000987768767478192
2025-10-31 17:28:31.746850014,Alpha,0.0003428375191787403
2025-10-31 17:28:31.871740103,Alpha,0.0008754923734611841
2025-10-31 17:28:31.996740103,Alpha,0.002159316954686963
2025-10-31 17:28:32.121829987,Alpha,0.003635786396017693
2025-10-31 17:28:32.246819973,Alpha,0.0038638870923560775
2025-10-31 17:28:32.371809959,Alpha,0.002085009292370432
2025-10-31 17:28:32.496809959,Alpha,0.000885646861327416
2025-10-31 17:28:32.621900082,Alpha,0.002706033469665803
2025-10-31 17:28:32.746890068,Alpha,0.006122833702195685
2025-10-31 17:28:32.871779919,Alpha,0.00750455549625928
2025-10-31 17:28:32.996779919,Alpha,0.005268633289759683
2025-10-31 17:28:33.121670008,Alpha,0.0021395542790418887
2025-10-31 17:28:33.246659994,Alpha,0.0017184096750317845
2025-10-31 17:28:33.371750116,Alpha,0.003651130222472765
2025-10-31 17:28:33.496840000,Alpha,0.004415407534126392
2025-10-31 17:28:33.621740103,Alpha,0.0031186648179543086
2025-10-31 17:28:33.746730089,Alpha,0.0024835666414438906
2025-10-31 17:28:33.871720076,Alpha,0.004151922148031728
2025-10-31 17:28:33.996710062,Alpha,0.007947495882940747
2025-10-31 17:28:34.121710062,Alpha,0.011952821728792973
2025-10-31 17:28:34.246700048,Alpha,0.012403231053208397
2025-10-31 17:28:34.371690035,Alpha,0.008424180209151921
2025-10-31 17:28:34.496680021,Alpha,0.004533540553131599
2025-10-31 17:28:34.621680021,Alpha,0.004568610931542594
2025-10-31 17:28:34.746670008,Alpha,0.005924249591752528
2025-10-31 17:28:34.871659994,Alpha,0.004126517757775505
2025-10-31 17:28:34.996649981,Alpha,0.0019793836697497014
2025-10-31 17:28:35.121649981,Alpha,0.0019814458508986554
2025-10-31 17:28:35.246740103,Alpha,0.00238151976551626
2025-10-31 17:28:35.371730089,Alpha,0.001962424784814565
2025-10-31 17:28:35.496720076,Alpha,0.001335381840938732
2025-10-31 17:28:35.621809959,Alpha,0.0013350550312404286
2025-10-31 17:28:35.746710062,Alpha,0.00242739716462681
2025-10-31 17:28:35.871700048,Alpha,0.004404966793720599
2025-10-31 17:28:35.996690035,Alpha,0.005994026551784493
2025-10-31 17:28:36.121680021,Alpha,0.006127206531536866
2025-10-31 17:28:36.246579885,Alpha,0.0048084437260572654
2025-10-31 17:28:36.371570110,Alpha,0.0030153236662049387
2025-10-31 17:28:36.496459961,Alpha,0.0016007401229218843
2025-10-31 17:28:36.621449947,Alpha,0.0010486894020752535
2025-10-31 17:28:36.746449947,Alpha,0.0018236910234690207
2025-10-31 17:28:36.871540070,Alpha,0.004744446389758794
2025-10-31 17:28:36.996629953,Alpha,0.008069539317290597
2025-10-31 17:28:37.121619940,Alpha,0.00679249279836891
2025-10-31 17:28:37.246619940,Alpha,0.0032930633928248687
2025-10-31 17:28:37.371710062,Alpha,0.0013552826046838717
2025-10-31 17:28:37.496599913,Alpha,0.0007415318903731816
2025-10-31 17:28:37.621589899,Alpha,0.0007002442332696424
2025-10-31 17:28:37.746390104,Alpha,0.0010884160787987263
2025-10-31 17:28:37.871380091,Alpha,0.0022415158605433305
2025-10-31 17:28:37.996370077,Alpha,0.004738238499980341
2025-10-31 17:28:38.121360064,Alpha,0.008308511726672019
2025-10-31 17:28:38.246350050,Alpha,0.010130194825933803
2025-10-31 17:28:38.371350050,Alpha,0.007616022978228165
2025-10-31 17:28:38.496239901,Alpha,0.0043843009800986765
2025-10-31 17:28:38.621229887,Alpha,0.004388584624816838
2025-10-31 17:28:38.746419907,Alpha,0.005983209723531502
2025-10-31 17:28:38.871419907,Alpha,0.005706347077697571
2025-10-31 17:28:38.996309996,Alpha,0.0035453719417278817
2025-10-31 17:28:39.121299982,Alpha,0.0015654380486493924
2025-10-31 17:28:39.246390104,Alpha,0.0006859151174496425
2025-10-31 17:28:39.371390104,Alpha,0.0012499242517529652
2025-10-31 17:28:39.496279955,Alpha,0.003923676838399115
2025-10-31 17:28:39.621269941,Alpha,0.008918457520731948
2025-10-31 17:28:39.746259928,Alpha,0.013432215015385496
2025-10-31 17:28:39.871360064,Alpha,0.012958700018788738
2025-10-31 17:28:39.996350050,Alpha,0.008706189143393717
2025-10-31 17:28:40.121340036,Alpha,0.005296183785475028
2025-10-31 17:28:40.246330023,Alpha,0.0037105624141549054
2025-10-31 17:28:40.371419907,Alpha,0.005019655528410993
2025-10-31 17:28:40.496419907,Alpha,0.010578434251030333
2025-10-31 17:28:40.621409893,Alpha,0.014144557899299026
2025-10-31 17:28:40.746299982,Alpha,0.010854067084579588
2025-10-31 17:28:40.871289968,Alpha,0.005614033752539105
2025-10-31 17:28:40.996289968,Alpha,0.002239005270618266
2025-10-31 17:28:41.121380091,Alpha,0.0007517237359233597
2025-10-31 17:28:41.246370077,Alpha,0.0004027394419089392
2025-10-31 17:28:41.371360064,Alpha,0.0015727044124883571
2025-10-31 17:28:41.496259928,Alpha,0.007074326084518079
2025-10-31 17:28:41.621249914,Alpha,0.014134331270068135
2025-10-31 17:28:41.746239901,Alpha,0.01065382522342162
2025-10-31 17:28:41.871229887,Alpha,0.00383273532688877
2025-10-31 17:28:41.996229887,Alpha,0.0017369917273738489
2025-10-31 17:28:42.121119976,Alpha,0.0024586464021497667
2025-10-31 17:28:42.246109962,Alpha,0.003955363665589795
2025-10-31 17:28:42.371000051,Alpha,0.0050912599362745725
2025-10-31 17:28:42.496000051,Alpha,0.005145760704834856
2025-10-31 17:28:42.620889902,Alpha,0.0037825685608999793
2025-10-31 17:28:42.745879889,Alpha,0.001834094181342949
2025-10-31 17:28:42.870870113,Alpha,0.0019055314868177131
2025-10-31 17:28:42.995860100,Alpha,0.00508625119959083
2025-10-31 17:28:43.120759964,Alpha,0.006498238600446182
2025-10-31 17:28:43.245850086,Alpha,0.0038361012375458525
2025-10-31 17:28:43.370739937,Alpha,0.0018640566411629589
2025-10-31 17:28:43.495830059,Alpha,0.0021216087430795394
2025-10-31 17:28:43.620729923,Alpha,0.0028710524077892874
2025-10-31 17:28:43.745719910,Alpha,0.003051357645389663
2025-10-31 17:28:43.870709896,Alpha,0.0027554670176451745
2025-10-31 17:28:43.995800018,Alpha,0.002355629445068508
2025-10-31 17:28:44.120800018,Alpha,0.0019371557849898746
2025-10-31 17:28:44.245889902,Alpha,0.0016501757222309177
2025-10-31 17:28:44.370680094,Alpha,0.0022656487614433063
2025-10-31 17:28:44.495670080,Alpha,0.006316444919856501
2025-10-31 17:28:44.620670080,Alpha,0.016860305243882157
2025-10-31 17:28:44.745860100,Alpha,0.023394859025987258
2025-10-31 17:28:44.870749950,Alpha,0.012139938843190645
2025-10-31 17:28:44.995939970,Alpha,0.0024331173842359055
2025-10-31 17:28:45.120739937,Alpha,0.0020513208398184046
2025-10-31 17:28:45.245830059,Alpha,0.0047105119235569815
2025-10-31 17:28:45.370719910,Alpha,0.007202890637137194
2025-10-31 17:28:45.495709896,Alpha,0.008409857556776035
2025-10-31 17:28:45.620699883,Alpha,0.007557648044234866
2025-10-31 17:28:45.745699883,Alpha,0.004841824884098567
2025-10-31 17:28:45.870690107,Alpha,0.0021362451190313214
2025-10-31 17:28:45.995779991,Alpha,0.0008436140616954191
2025-10-31 17:28:46.120769978,Alpha,0.0009625969499094111
2025-10-31 17:28:46.245769978,Alpha,0.0023928608251696515
2025-10-31 17:28:46.370759964,Alpha,0.003966944694425822
2025-10-31 17:28:46.495749950,Alpha,0.004634210155579188
2025-10-31 17:28:46.620739937,Alpha,0.005975766826149975
2025-10-31 17:28:46.745739937,Alpha,0.00824856244137162
2025-10-31 17:28:46.870729923,Alpha,0.00859780963353829
2025-10-31 17:28:46.995820045,Alpha,0.0063048597444020915
2025-10-31 17:28:47.120810032,Alpha,0.003941577001841612
2025-10-31 17:28:47.245709896,Alpha,0.005217805539092568
2025-10-31 17:28:47.370599985,Alpha,0.009504108623701213
2025-10-31 17:28:47.495690107,Alpha,0.008236742816189135
2025-10-31 17:28:47.620579958,Alpha,0.0035379627000335923
2025-10-31 17:28:47.745670080,Alpha,0.0017428257861595853
2025-10-31 17:28:47.870569944,Alpha,0.0014925631351756508
2025-10-31 17:28:47.995660067,Alpha,0.0015667803708762085
2025-10-31 17:28:48.120650053,Alpha,0.0017215839796260735
2025-10-31 17:28:48.245840073,Alpha,0.0019459483306861758
2025-10-31 17:28:48.370840073,Alpha,0.001905258366535767
2025-10-31 17:28:48.495830059,Alpha,0.0014698772956109885
2025-10-31 17:28:48.620719910,Alpha,0.003937532706105862
2025-10-31 17:28:48.745810032,Alpha,0.01323188004318332
2025-10-31 17:28:48.870709896,Alpha,0.0083012887624212
2025-10-31 17:28:48.995699883,Alpha,0.0017638228377894194
2025-10-31 17:28:49.120589972,Alpha,0.001991706167814966
2025-10-31 17:28:49.245579958,Alpha,0.001462721684259316
2025-10-31 17:28:49.370480061,Alpha,0.0006115080046706911
2025-10-31 17:28:49.495470047,Alpha,0.0006872625116216557
2025-10-31 17:28:49.620460033,Alpha,0.0018797363619718066
2025-10-31 17:28:49.745450020,Alpha,0.003996634651488584
2025-10-31 17:28:49.870349884,Alpha,0.0066543934818251715
2025-10-31 17:28:49.995340109,Alpha,0.009067228524165749
2025-10-31 17:28:50.120330095,Alpha,0.010107563660975538
2025-10-31 17:28:50.245320082,Alpha,0.009052280943854352
2025-10-31 17:28:50.370310068,Alpha,0.007430310960044317
2025-10-31 17:28:50.495209932,Alpha,0.006757270574568763
2025-10-31 17:28:50.620199919,Alpha,0.006406237375228718
2025-10-31 17:28:50.745290041,Alpha,0.005838986423454484
2025-10-31 17:28:50.870179892,Alpha,0.005437866916992551
2025-10-31 17:28:50.995280027,Alpha,0.004576809838627072
2025-10-31 17:28:51.120270014,Alpha,0.0030612711544130145
2025-10-31 17:28:51.245260000,Alpha,0.0018115066737581786
2025-10-31 17:28:51.370249987,Alpha,0.0021498729497614333
2025-10-31 17:28:51.495249987,Alpha,0.0024232945568171127
2025-10-31 17:28:51.620239973,Alpha,0.0011766610493126883
2025-10-31 17:28:51.745229959,Alpha,0.0006808494192158676
2025-10-31 17:28:51.870120049,Alpha,0.0012160001223785466
2025-10-31 17:28:51.995219946,Alpha,0.0018914184796245959
2025-10-31 17:28:52.120110035,Alpha,0.0026152329976983912
2025-10-31 17:28:52.245199919,Alpha,0.004168575049497081
2025-10-31 17:28:52.370189905,Alpha,0.006664027313511012
2025-10-31 17:28:52.495189905,Alpha,0.007992621988813897
2025-10-31 17:28:52.620179892,Alpha,0.007529160231987353
2025-10-31 17:28:52.745270014,Alpha,0.00670367882054923
2025-10-31 17:28:52.870160103,Alpha,0.0055011355409307905
2025-10-31 17:28:52.995249987,Alpha,0.004059004179164827
2025-10-31 17:28:53.120150089,Alpha,0.004759199193003605
2025-10-31 17:28:53.245239973,Alpha,0.007970187717720734
2025-10-31 17:28:53.370130062,Alpha,0.009640522266384677
2025-10-31 17:28:53.495219946,Alpha,0.0077298421934719475
2025-10-31 17:28:53.620120049,Alpha,0.004781555029991891
2025-10-31 17:28:53.745209932,Alpha,0.0036070648248998083
2025-10-31 17:28:53.870100021,Alpha,0.0059541256887113425
2025-10-31 17:28:53.995189905,Alpha,0.010374744309281092
2025-10-31 17:28:54.120090008,Alpha,0.010019731816716781
2025-10-31 17:28:54.245179892,Alpha,0.005082298576587485
2025-10-31 17:28:54.370069981,Alpha,0.0042898228032201
2025-10-31 17:28:54.495160103,Alpha,0.003553323456803925
2025-10-31 17:28:54.620059967,Alpha,0.001816853757132586
2025-10-31 17:28:54.745150089,Alpha,0.002296542699269377
2025-10-31 17:28:54.870039940,Alpha,0.0033009701091935018
2025-10-31 17:28:54.995130062,Alpha,0.003428180383114321
2025-10-31 17:28:55.119930029,Alpha,0.002754671245019713
2025-10-31 17:28:55.245019913,Alpha,0.002119573762758842
2025-10-31 17:28:55.370209932,Alpha,0.0027724839038960614
2025-10-31 17:28:55.495100021,Alpha,0.0056307475230908954
2025-10-31 17:28:55.619889975,Alpha,0.008664711822414128
2025-10-31 17:28:55.744990110,Alpha,0.008972719132323115
2025-10-31 17:28:55.869879961,Alpha,0.0066729184931126895
2025-10-31 17:28:55.995069981,Alpha,0.004459986038238939
2025-10-31 17:28:56.119960070,Alpha,0.003418364348368841
2025-10-31 17:28:56.245059967,Alpha,0.0034948553531399806
2025-10-31 17:28:56.369950056,Alpha,0.0046895951801729785
2025-10-31 17:28:56.495039940,Alpha,0.007025029893025225
2025-10-31 17:28:56.619729996,Alpha,0.008725660011905778
2025-10-31 17:28:56.744829893,Alpha,0.007058158676099269
2025-10-31 17:28:56.869820118,Alpha,0.003358469761515659
2025-10-31 17:28:56.994910002,Alpha,0.0013417447162019647
2025-10-31 17:28:57.119899988,Alpha,0.0016733333312519694
